application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
TRN-00235,2022-2023 (Training),47,35912,146418,48,143,4,Self-Employed,M,Chinese,19,1.0193,0.6052,1,1
TRN-00236,2022-2023 (Training),24,25672,60904,24,77,2,Contract,F,Chinese,9,1.1862,0.7288,1,1
TRN-00237,2022-2023 (Training),40,33456,127141,36,6,0,Unemployed,M,Chinese,18,1.2667,0.2744,0,1
TRN-00238,2022-2023 (Training),41,47053,21108,24,69,3,Salaried,F,Chinese,24,0.2243,0.8484,1,0
TRN-00239,2022-2023 (Training),53,29412,7853,60,148,1,Unemployed,M,Chinese,15,0.0534,0.583,1,1
TRN-00240,2022-2023 (Training),28,102774,89156,24,35,4,Contract,M,Chinese,15,0.4337,0.575,1,0
TRN-00241,2022-2023 (Training),62,47155,9176,24,213,2,Self-Employed,F,Chinese,27,0.0973,0.734,1,1
TRN-00242,2022-2023 (Training),54,35124,105459,60,103,4,Salaried,M,Chinese,14,0.6005,0.7162,1,0
TRN-00243,2022-2023 (Training),61,22453,142901,48,53,2,Self-Employed,F,Chinese,3,1.5911,0.6784,1,0
TRN-00244,2022-2023 (Training),60,65556,128225,60,146,0,Salaried,M,Malay,8,0.3912,0.5358,1,1
TRN-00245,2022-2023 (Training),39,64666,123458,12,24,0,Self-Employed,M,Chinese,19,1.9092,0.5988,1,0
TRN-00246,2022-2023 (Training),61,30475,115893,24,66,1,Salaried,M,Chinese,11,1.9014,0.7373,1,0
TRN-00247,2022-2023 (Training),22,12812,78927,24,227,1,Self-Employed,F,Chinese,4,3.0802,0.6545,1,0
TRN-00248,2022-2023 (Training),32,62721,123178,48,108,2,Contract,M,Chinese,15,0.491,0.7457,1,0
TRN-00249,2022-2023 (Training),49,43823,45667,36,180,2,Salaried,M,Chinese,24,0.3474,0.885,1,0
TRN-00250,2022-2023 (Training),46,59972,11611,60,225,2,Self-Employed,F,Indian,10,0.0387,0.8565,1,0
TRN-00251,2022-2023 (Training),44,158626,93242,36,202,2,Salaried,M,Malay,20,0.1959,0.7998,1,0
TRN-00252,2022-2023 (Training),52,48237,89612,12,47,0,Self-Employed,F,Malay,11,1.8577,0.7673,1,0
TRN-00253,2022-2023 (Training),51,36015,51902,60,169,1,Self-Employed,M,Chinese,25,0.2882,0.8059,1,1
TRN-00254,2022-2023 (Training),63,24627,38043,12,174,1,Salaried,F,Malay,9,1.5448,0.6395,1,0
TRN-00255,2022-2023 (Training),56,40641,141343,12,90,3,Salaried,M,Malay,22,3.4778,0.7577,1,0
TRN-00256,2022-2023 (Training),28,53978,77867,12,169,1,Contract,M,Other,17,1.4426,0.6588,1,0
TRN-00257,2022-2023 (Training),37,50614,82089,84,1,1,Salaried,F,Indian,9,0.2317,0.9369,1,0
TRN-00258,2022-2023 (Training),47,137871,63745,60,133,4,Self-Employed,M,Chinese,25,0.0925,0.8877,1,1
TRN-00259,2022-2023 (Training),23,66134,147645,60,126,4,Self-Employed,M,Chinese,23,0.4465,0.661,1,0
TRN-00260,2022-2023 (Training),22,45212,90970,84,45,3,Salaried,F,Chinese,9,0.2874,0.6097,1,0
TRN-00261,2022-2023 (Training),33,32082,29464,48,193,2,Contract,M,Chinese,24,0.2296,0.8118,1,0
TRN-00262,2022-2023 (Training),26,57526,123523,84,105,3,Salaried,F,Malay,25,0.3068,0.9415,1,1
TRN-00263,2022-2023 (Training),58,28446,25662,24,208,3,Salaried,F,Chinese,9,0.4511,0.7773,1,0
TRN-00264,2022-2023 (Training),53,54605,23228,36,39,0,Salaried,F,Malay,23,0.1418,0.8362,1,0
TRN-00265,2022-2023 (Training),30,65673,65721,36,57,1,Salaried,F,Chinese,22,0.3336,0.8816,1,0
TRN-00266,2022-2023 (Training),62,43050,143458,12,239,0,Self-Employed,M,Chinese,2,3.3324,0.7075,1,1
TRN-00267,2022-2023 (Training),56,33584,11862,60,77,1,Self-Employed,F,Chinese,13,0.0706,0.6825,1,1
TRN-00268,2022-2023 (Training),40,13211,45108,60,201,3,Self-Employed,M,Chinese,23,0.6829,0.4694,1,1
TRN-00269,2022-2023 (Training),37,97372,96788,12,236,1,Self-Employed,F,Malay,1,0.994,0.835,1,1
TRN-00270,2022-2023 (Training),24,62441,85140,24,32,2,Salaried,M,Indian,6,0.6818,0.7154,1,0
TRN-00271,2022-2023 (Training),41,63358,73578,36,233,2,Salaried,F,Chinese,6,0.3871,0.6072,1,0
TRN-00272,2022-2023 (Training),45,19210,54966,84,61,3,Unemployed,F,Indian,16,0.4088,0.3346,0,1
TRN-00273,2022-2023 (Training),54,112184,15386,48,11,4,Contract,F,Chinese,12,0.0343,0.726,1,0
TRN-00274,2022-2023 (Training),45,37081,82228,24,125,2,Salaried,M,Chinese,15,1.1088,0.8236,1,1
TRN-00275,2022-2023 (Training),32,41221,77197,60,223,3,Self-Employed,F,Chinese,7,0.3746,0.5373,1,1
TRN-00276,2022-2023 (Training),29,25807,48021,12,48,0,Salaried,M,Chinese,2,1.8608,0.6442,1,0
TRN-00277,2022-2023 (Training),57,16778,123915,36,87,4,Salaried,M,Indian,12,2.4619,0.7797,1,0
TRN-00278,2022-2023 (Training),59,98165,122174,12,77,2,Self-Employed,M,Malay,20,1.2446,0.5844,1,0
TRN-00279,2022-2023 (Training),61,106081,91755,60,4,3,Salaried,M,Chinese,2,0.173,0.7398,1,0
TRN-00280,2022-2023 (Training),41,44386,148009,12,178,3,Salaried,M,Chinese,4,3.3346,0.7637,1,0
TRN-00281,2022-2023 (Training),56,32609,71330,84,68,0,Self-Employed,M,Chinese,3,0.3125,0.7711,1,0
TRN-00282,2022-2023 (Training),46,39095,77322,36,110,0,Contract,M,Chinese,2,0.6593,0.8605,1,0
TRN-00283,2022-2023 (Training),56,39744,107318,12,159,4,Contract,M,Chinese,18,2.7002,0.5818,1,0
TRN-00284,2022-2023 (Training),46,23862,50313,36,236,2,Salaried,M,Chinese,3,0.7028,0.7306,1,1
TRN-00285,2022-2023 (Training),50,41136,32032,12,176,3,Salaried,M,Chinese,10,0.7787,0.6784,1,0
TRN-00286,2022-2023 (Training),39,53737,66710,12,224,4,Salaried,M,Chinese,12,1.2414,0.6391,1,0
TRN-00287,2022-2023 (Training),67,90300,100326,36,59,4,Self-Employed,F,Chinese,4,0.3703,0.6968,1,1
TRN-00288,2022-2023 (Training),39,49441,91157,84,45,0,Contract,M,Chinese,23,0.2634,0.8021,1,1
TRN-00289,2022-2023 (Training),23,19037,33365,12,195,3,Contract,F,Malay,20,1.7526,0.8584,1,0
TRN-00290,2022-2023 (Training),56,60604,18189,84,221,1,Self-Employed,M,Other,27,0.0429,0.8181,1,0
TRN-00291,2022-2023 (Training),37,42042,12248,24,168,0,Salaried,M,Chinese,7,0.1457,0.9075,1,0
TRN-00292,2022-2023 (Training),62,111551,9369,48,208,3,Salaried,M,Chinese,20,0.021,0.7347,1,0
TRN-00293,2022-2023 (Training),57,115574,144122,24,194,4,Salaried,F,Chinese,19,0.6235,0.6637,1,0
TRN-00294,2022-2023 (Training),54,118027,33605,48,12,4,Contract,M,Chinese,8,0.0712,0.8547,1,0
TRN-00295,2022-2023 (Training),25,34998,54616,24,107,2,Salaried,F,Chinese,3,0.7803,0.7836,1,0
TRN-00296,2022-2023 (Training),54,161767,108719,48,111,1,Salaried,M,Indian,27,0.168,0.8251,1,0
TRN-00297,2022-2023 (Training),35,60510,38055,12,99,0,Salaried,M,Malay,15,0.6289,0.7031,1,0
TRN-00298,2022-2023 (Training),42,130070,121680,36,145,2,Self-Employed,F,Chinese,8,0.3118,0.5531,1,0
TRN-00299,2022-2023 (Training),41,36258,12450,36,214,2,Self-Employed,M,Chinese,18,0.1145,0.7467,1,0
TRN-00300,2022-2023 (Training),29,40980,138997,60,226,1,Self-Employed,F,Chinese,14,0.6784,0.7782,1,0
TRN-00301,2022-2023 (Training),28,57781,55272,48,112,0,Self-Employed,F,Chinese,19,0.2391,0.8087,1,1
TRN-00302,2022-2023 (Training),24,53697,10310,60,96,0,Self-Employed,F,Chinese,4,0.0384,0.8798,1,1
TRN-00303,2022-2023 (Training),38,104077,36817,84,50,4,Salaried,F,Chinese,3,0.0505,0.7053,1,0
TRN-00304,2022-2023 (Training),54,42647,87641,84,117,0,Salaried,M,Chinese,22,0.2936,0.9177,1,0
TRN-00305,2022-2023 (Training),33,98594,20457,60,35,2,Contract,M,Malay,9,0.0415,0.8206,1,0
TRN-00306,2022-2023 (Training),43,76064,47311,48,80,4,Salaried,M,Chinese,10,0.1555,0.8102,1,0
TRN-00307,2022-2023 (Training),43,43129,140052,36,102,0,Salaried,F,Chinese,8,1.0824,0.7415,1,0
TRN-00308,2022-2023 (Training),67,72606,128573,48,33,1,Salaried,M,Chinese,20,0.4427,0.7178,1,0
TRN-00309,2022-2023 (Training),51,36902,102427,84,139,2,Salaried,M,Chinese,2,0.3965,0.6667,1,0
TRN-00310,2022-2023 (Training),59,200811,41181,12,132,3,Salaried,F,Chinese,26,0.2051,0.8708,1,0
TRN-00311,2022-2023 (Training),59,9911,137019,60,47,1,Salaried,M,Chinese,1,2.765,0.8299,1,0
TRN-00312,2022-2023 (Training),66,73406,136094,60,103,1,Unemployed,F,Indian,27,0.3708,0.3775,0,1
TRN-00313,2022-2023 (Training),29,17004,6128,84,90,0,Self-Employed,F,Malay,4,0.0515,0.7311,1,0
TRN-00314,2022-2023 (Training),48,42813,84522,48,123,4,Salaried,F,Malay,16,0.4936,0.7745,1,0
TRN-00315,2022-2023 (Training),48,46566,53929,60,39,4,Self-Employed,F,Chinese,5,0.2316,0.7639,1,0
TRN-00316,2022-2023 (Training),55,121125,86696,36,140,2,Contract,F,Chinese,18,0.2386,0.8221,1,0
TRN-00317,2022-2023 (Training),42,32360,120245,60,25,0,Contract,F,Malay,14,0.7432,0.7079,1,1
TRN-00318,2022-2023 (Training),51,107452,14808,48,141,4,Salaried,M,Chinese,13,0.0345,0.99,1,0
TRN-00319,2022-2023 (Training),54,24166,100148,84,95,3,Salaried,M,Chinese,16,0.592,0.802,1,0
TRN-00320,2022-2023 (Training),49,109974,26725,36,138,0,Contract,M,Chinese,15,0.081,0.9879,1,0
TRN-00321,2022-2023 (Training),54,36878,77534,36,165,0,Self-Employed,F,Chinese,19,0.7008,0.7189,1,1
TRN-00322,2022-2023 (Training),26,51228,44950,60,79,4,Salaried,F,Malay,4,0.1755,0.779,1,0
TRN-00323,2022-2023 (Training),40,40061,88576,48,56,1,Salaried,M,Chinese,19,0.5528,0.7046,1,0
TRN-00324,2022-2023 (Training),25,105811,25557,60,149,0,Self-Employed,M,Chinese,24,0.0483,0.7295,1,0
TRN-00325,2022-2023 (Training),56,94149,26825,12,110,1,Salaried,M,Chinese,13,0.2849,0.9598,1,0
TRN-00326,2022-2023 (Training),38,63965,13998,84,143,2,Salaried,M,Indian,11,0.0313,0.8657,1,0
TRN-00327,2022-2023 (Training),65,24560,41080,12,204,2,Salaried,M,Chinese,18,1.6726,0.6933,1,0
TRN-00328,2022-2023 (Training),49,31919,147239,36,75,4,Salaried,F,Other,25,1.5376,0.7009,1,1
TRN-00329,2022-2023 (Training),51,26445,47407,60,209,2,Salaried,F,Chinese,11,0.3585,0.648,1,0
TRN-00330,2022-2023 (Training),50,12722,125283,12,28,4,Salaried,M,Indian,22,9.8477,0.7907,1,0
TRN-00331,2022-2023 (Training),67,104484,18338,24,209,4,Salaried,F,Chinese,1,0.0878,0.7827,1,0
TRN-00332,2022-2023 (Training),27,40267,81289,12,237,1,Salaried,M,Chinese,15,2.0187,0.813,1,0
TRN-00333,2022-2023 (Training),56,40010,136029,60,129,1,Salaried,F,Chinese,24,0.68,0.7973,1,0
TRN-00334,2022-2023 (Training),62,120290,114367,60,181,2,Salaried,M,Malay,10,0.1902,0.9561,1,0
TRN-00335,2022-2023 (Training),58,36842,70898,84,1,1,Salaried,F,Other,22,0.2749,0.7184,1,1
TRN-00336,2022-2023 (Training),45,29605,139526,12,2,0,Salaried,F,Malay,4,4.7129,0.6653,1,1
TRN-00337,2022-2023 (Training),50,42836,122486,60,220,3,Salaried,M,Chinese,6,0.5719,0.6685,1,1
TRN-00338,2022-2023 (Training),67,24844,91540,60,183,0,Salaried,F,Chinese,2,0.7369,0.6198,1,0
TRN-00339,2022-2023 (Training),52,60271,141421,84,71,0,Salaried,M,Chinese,17,0.3352,0.99,1,0
TRN-00340,2022-2023 (Training),56,39175,130416,84,10,4,Contract,F,Chinese,12,0.4756,0.5424,1,1
TRN-00341,2022-2023 (Training),54,36157,44963,84,203,3,Salaried,M,Chinese,22,0.1776,0.824,1,0
TRN-00342,2022-2023 (Training),42,34325,143822,84,159,4,Contract,M,Malay,24,0.5986,0.7599,1,1
TRN-00343,2022-2023 (Training),53,45994,99929,24,3,1,Salaried,F,Indian,5,1.0863,0.7374,1,0
TRN-00344,2022-2023 (Training),44,51538,79935,36,136,1,Contract,M,Indian,24,0.517,0.9643,1,0
TRN-00345,2022-2023 (Training),54,35882,18686,60,87,3,Salaried,M,Chinese,19,0.1042,0.7839,1,0
TRN-00346,2022-2023 (Training),24,39527,68528,48,112,2,Self-Employed,F,Chinese,6,0.4334,0.5944,1,0
TRN-00347,2022-2023 (Training),39,46680,104811,84,183,1,Salaried,F,Chinese,17,0.3208,0.99,1,0
TRN-00348,2022-2023 (Training),46,43938,27787,36,15,0,Contract,F,Chinese,19,0.2108,0.7815,1,0
TRN-00349,2022-2023 (Training),63,49943,120613,84,208,3,Salaried,F,Chinese,20,0.345,0.8015,1,0
TRN-00350,2022-2023 (Training),52,32662,109887,36,238,3,Contract,F,Malay,21,1.1215,0.6435,1,0
TRN-00351,2022-2023 (Training),24,89568,66086,48,85,1,Salaried,F,Chinese,3,0.1845,0.99,1,0
TRN-00352,2022-2023 (Training),61,51953,107231,12,198,1,Self-Employed,F,Chinese,8,2.064,0.6176,1,0
TRN-00353,2022-2023 (Training),67,36231,68308,24,9,4,Contract,M,Malay,5,0.9427,0.7322,1,0
TRN-00354,2022-2023 (Training),45,60272,20797,60,220,4,Unemployed,F,Other,23,0.069,0.5389,1,0
TRN-00355,2022-2023 (Training),53,46881,10302,12,163,0,Self-Employed,M,Malay,5,0.2197,0.9173,1,0
TRN-00356,2022-2023 (Training),43,17321,43059,48,23,3,Salaried,F,Chinese,24,0.6215,0.6827,1,1
TRN-00357,2022-2023 (Training),44,60148,136980,24,63,2,Salaried,F,Chinese,17,1.1387,0.682,1,0
TRN-00358,2022-2023 (Training),23,26590,148949,24,55,2,Salaried,M,Chinese,19,2.8008,0.7859,1,0
TRN-00359,2022-2023 (Training),48,85875,19239,24,237,3,Salaried,F,Other,19,0.112,0.7437,1,0
TRN-00360,2022-2023 (Training),63,42401,32313,48,205,0,Salaried,F,Chinese,26,0.1905,0.7787,1,0
TRN-00361,2022-2023 (Training),23,78279,47103,84,205,4,Salaried,F,Indian,10,0.086,0.8965,1,0
TRN-00362,2022-2023 (Training),47,33586,93771,84,88,4,Self-Employed,M,Indian,3,0.3989,0.5642,1,0
TRN-00363,2022-2023 (Training),38,51121,131228,84,237,4,Salaried,F,Malay,22,0.3667,0.5798,1,1
TRN-00364,2022-2023 (Training),61,101330,96665,12,21,2,Salaried,M,Chinese,25,0.954,0.712,1,0
TRN-00365,2022-2023 (Training),54,41713,15534,60,179,2,Salaried,F,Chinese,13,0.0745,0.9549,1,0
TRN-00366,2022-2023 (Training),30,34389,48060,24,49,0,Contract,M,Malay,16,0.6988,0.6047,1,0
TRN-00367,2022-2023 (Training),64,72622,22189,24,46,2,Salaried,M,Malay,12,0.1528,0.6868,1,0
TRN-00368,2022-2023 (Training),60,71782,133431,12,22,1,Salaried,M,Other,22,1.8588,0.7472,1,0
TRN-00369,2022-2023 (Training),50,35268,91067,84,223,2,Unemployed,M,Chinese,21,0.3689,0.4687,1,1
TRN-00370,2022-2023 (Training),63,14894,15967,24,217,4,Salaried,F,Chinese,17,0.536,0.7749,1,0
TRN-00371,2022-2023 (Training),47,33995,70563,24,218,0,Self-Employed,M,Chinese,2,1.0378,0.7418,1,1
TRN-00372,2022-2023 (Training),56,73601,13660,48,236,3,Contract,F,Chinese,16,0.0464,0.7873,1,0
TRN-00373,2022-2023 (Training),46,30791,123671,36,203,3,Salaried,F,Chinese,11,1.3388,0.862,1,0
TRN-00374,2022-2023 (Training),45,48700,134909,12,82,0,Unemployed,F,Chinese,1,2.7702,0.4302,0,1
TRN-00375,2022-2023 (Training),34,33041,145688,12,18,1,Self-Employed,M,Chinese,12,4.4093,0.6219,1,1
TRN-00376,2022-2023 (Training),28,15378,80976,84,179,3,Salaried,F,Chinese,6,0.7522,0.6668,1,0
TRN-00377,2022-2023 (Training),57,32686,18107,12,161,4,Salaried,M,Chinese,19,0.554,0.7214,1,1
TRN-00378,2022-2023 (Training),66,73414,99182,84,223,3,Self-Employed,M,Chinese,5,0.193,0.8007,1,1
TRN-00379,2022-2023 (Training),41,11823,96787,48,28,3,Contract,F,Chinese,22,2.0466,0.7617,1,0
TRN-00380,2022-2023 (Training),22,57028,20954,48,60,4,Salaried,M,Chinese,21,0.0919,0.7967,1,0
TRN-00381,2022-2023 (Training),29,24061,21943,60,84,2,Self-Employed,F,Indian,3,0.1824,0.7258,1,0
TRN-00382,2022-2023 (Training),67,70619,45725,84,34,1,Salaried,M,Malay,18,0.0925,0.9213,1,0
TRN-00383,2022-2023 (Training),37,75251,50434,48,233,4,Self-Employed,M,Malay,18,0.1676,0.705,1,0
TRN-00384,2022-2023 (Training),35,44215,90751,84,4,4,Self-Employed,M,Chinese,12,0.2932,0.5503,1,0
TRN-00385,2022-2023 (Training),33,44276,15110,12,75,0,Salaried,F,Chinese,18,0.3413,0.9863,1,0
TRN-00386,2022-2023 (Training),44,30217,21462,60,6,1,Self-Employed,M,Malay,10,0.1421,0.8038,1,0
TRN-00387,2022-2023 (Training),36,21865,84232,36,168,2,Contract,M,Chinese,4,1.2841,0.5625,1,0
TRN-00388,2022-2023 (Training),49,135788,71567,24,129,4,Salaried,F,Chinese,20,0.2635,0.8491,1,0
TRN-00389,2022-2023 (Training),55,29171,132425,24,216,2,Self-Employed,F,Chinese,19,2.2698,0.7062,1,1
TRN-00390,2022-2023 (Training),23,125577,61063,60,137,4,Salaried,F,Chinese,24,0.0973,0.99,1,0
TRN-00391,2022-2023 (Training),53,29269,118394,84,101,4,Self-Employed,M,Malay,4,0.5779,0.605,1,0
TRN-00392,2022-2023 (Training),44,67178,60240,84,43,0,Self-Employed,M,Indian,24,0.1281,0.879,1,0
TRN-00393,2022-2023 (Training),43,24768,86352,84,69,3,Salaried,F,Other,11,0.4981,0.6805,1,0
TRN-00394,2022-2023 (Training),46,67106,85989,36,90,1,Self-Employed,F,Indian,3,0.4271,0.6963,1,0
TRN-00395,2022-2023 (Training),43,40321,27222,24,162,0,Salaried,F,Chinese,27,0.3376,0.9821,1,0
TRN-00396,2022-2023 (Training),43,40639,84794,60,61,2,Contract,F,Chinese,15,0.4173,0.7279,1,1
TRN-00397,2022-2023 (Training),63,70686,68924,84,201,4,Salaried,M,Chinese,16,0.1393,0.8621,1,1
TRN-00398,2022-2023 (Training),27,36994,104854,48,200,4,Salaried,M,Chinese,12,0.7086,0.7674,1,0
TRN-00399,2022-2023 (Training),36,20808,83513,12,19,1,Contract,F,Chinese,18,4.0135,0.7894,1,0
TRN-00400,2022-2023 (Training),64,77403,59649,36,228,0,Contract,M,Malay,24,0.2569,0.8621,1,0
TRN-00401,2022-2023 (Training),58,24648,107986,84,162,0,Salaried,F,Chinese,6,0.6259,0.8426,1,0
TRN-00402,2022-2023 (Training),54,66830,88749,24,164,2,Contract,M,Chinese,15,0.664,0.6551,1,0
TRN-00403,2022-2023 (Training),29,87886,146295,12,231,0,Self-Employed,F,Chinese,2,1.6646,0.6081,1,0
TRN-00404,2022-2023 (Training),65,39132,44369,60,71,0,Unemployed,M,Chinese,23,0.2268,0.7155,1,1
TRN-00405,2022-2023 (Training),65,99649,91379,84,237,3,Salaried,M,Malay,12,0.131,0.6278,1,0
TRN-00406,2022-2023 (Training),26,65451,74392,24,119,1,Salaried,F,Malay,10,0.5683,0.7209,1,0
TRN-00407,2022-2023 (Training),60,32289,17661,12,181,0,Salaried,F,Malay,23,0.547,0.7773,1,0
TRN-00408,2022-2023 (Training),25,113647,76718,48,94,2,Unemployed,M,Malay,4,0.1688,0.4769,1,1
TRN-00409,2022-2023 (Training),27,24710,12970,36,126,4,Salaried,M,Chinese,8,0.175,0.9261,1,0
TRN-00410,2022-2023 (Training),66,39103,52922,60,112,0,Contract,F,Indian,15,0.2707,0.8462,1,0
TRN-00411,2022-2023 (Training),53,43313,35755,24,106,0,Self-Employed,F,Chinese,19,0.4128,0.7171,1,0
TRN-00412,2022-2023 (Training),51,70483,125926,48,79,4,Salaried,M,Indian,16,0.4467,0.8308,1,0
TRN-00413,2022-2023 (Training),56,95727,24416,36,27,3,Salaried,F,Malay,13,0.085,0.9585,1,0
TRN-00414,2022-2023 (Training),61,92196,18672,36,197,1,Self-Employed,M,Chinese,25,0.0675,0.7822,1,0
TRN-00415,2022-2023 (Training),37,56063,133145,48,159,3,Self-Employed,F,Other,15,0.5937,0.499,1,0
TRN-00416,2022-2023 (Training),34,41433,79095,24,219,2,Salaried,F,Other,14,0.9545,0.7077,1,0
TRN-00417,2022-2023 (Training),63,16389,5064,36,138,0,Contract,M,Chinese,15,0.103,0.8625,1,0
TRN-00418,2022-2023 (Training),51,22281,73835,60,169,3,Salaried,F,Malay,12,0.6628,0.5677,1,1
TRN-00419,2022-2023 (Training),40,141491,141711,12,150,1,Contract,M,Indian,11,1.0016,0.807,1,1
TRN-00420,2022-2023 (Training),38,16290,147127,60,29,2,Self-Employed,M,Chinese,21,1.8063,0.6497,1,0
TRN-00421,2022-2023 (Training),40,30616,92594,84,8,3,Salaried,M,Indian,3,0.4321,0.5713,1,0
TRN-00422,2022-2023 (Training),49,97417,121916,36,219,0,Salaried,M,Chinese,25,0.4172,0.6054,1,1
TRN-00423,2022-2023 (Training),47,55593,125308,12,215,1,Contract,F,Malay,14,2.254,0.701,1,0
TRN-00424,2022-2023 (Training),58,85547,87516,48,58,0,Salaried,M,Chinese,2,0.2558,0.9177,1,0
TRN-00425,2022-2023 (Training),47,67893,69666,12,155,0,Contract,F,Chinese,18,1.0261,0.6329,1,0
TRN-00426,2022-2023 (Training),44,118391,123294,12,215,2,Salaried,M,Indian,3,1.0414,0.7838,1,0
TRN-00427,2022-2023 (Training),30,58527,15866,12,78,1,Contract,M,Chinese,9,0.2711,0.8197,1,0
TRN-00428,2022-2023 (Training),33,72989,8889,36,102,4,Contract,M,Chinese,11,0.0406,0.6516,1,1
TRN-00429,2022-2023 (Training),22,31743,123194,84,113,0,Self-Employed,M,Chinese,26,0.5544,0.6947,1,1
TRN-00430,2022-2023 (Training),22,69689,129714,84,160,1,Salaried,F,Chinese,3,0.2659,0.99,1,0
TRN-00431,2022-2023 (Training),55,38650,36335,24,46,0,Salaried,F,Chinese,5,0.4701,0.9032,1,0
TRN-00432,2022-2023 (Training),53,37351,55547,84,97,3,Contract,M,Chinese,9,0.2125,0.8393,1,0
TRN-00433,2022-2023 (Training),46,83854,103756,36,149,3,Salaried,F,Chinese,10,0.4124,0.7322,1,0
TRN-00434,2022-2023 (Training),61,84202,15995,24,156,1,Self-Employed,M,Chinese,6,0.095,0.6894,1,0
TRN-00435,2022-2023 (Training),66,135004,7631,48,161,2,Self-Employed,M,Chinese,6,0.0141,0.8301,1,1
TRN-00436,2022-2023 (Training),22,129826,142039,48,41,4,Salaried,M,Chinese,11,0.2735,0.8165,1,0
TRN-00437,2022-2023 (Training),37,84998,93294,48,179,3,Salaried,F,Chinese,17,0.2744,0.6369,1,1
TRN-00438,2022-2023 (Training),60,17461,92278,48,46,2,Salaried,F,Chinese,27,1.3212,0.7299,1,0
TRN-00439,2022-2023 (Training),26,146768,69471,48,73,4,Salaried,F,Chinese,2,0.1183,0.794,1,0
TRN-00440,2022-2023 (Training),43,85031,42116,60,50,3,Contract,F,Malay,9,0.0991,0.6764,1,0
TRN-00441,2022-2023 (Training),50,30961,97116,36,172,4,Contract,F,Chinese,24,1.0456,0.6419,1,0
TRN-00442,2022-2023 (Training),24,75913,138014,24,93,0,Salaried,F,Chinese,18,0.909,0.6218,1,0
TRN-00443,2022-2023 (Training),33,26308,52664,48,119,1,Contract,M,Chinese,5,0.5005,0.7124,1,0
TRN-00444,2022-2023 (Training),47,71052,92342,60,74,3,Salaried,M,Chinese,21,0.2599,0.9047,1,0
TRN-00445,2022-2023 (Training),37,22253,19407,84,161,3,Salaried,M,Malay,6,0.1246,0.675,1,0
TRN-00446,2022-2023 (Training),58,30184,118926,60,148,0,Salaried,F,Chinese,4,0.788,0.727,1,1
TRN-00447,2022-2023 (Training),43,75053,64201,60,122,3,Contract,F,Chinese,9,0.1711,0.7625,1,0
TRN-00448,2022-2023 (Training),50,93314,85093,36,140,3,Unemployed,F,Chinese,5,0.304,0.5211,1,0
TRN-00449,2022-2023 (Training),35,59591,22878,48,181,3,Self-Employed,M,Other,4,0.096,0.5436,1,1
TRN-00450,2022-2023 (Training),49,41286,88100,60,152,3,Salaried,M,Chinese,9,0.4268,0.7409,1,1
TRN-00451,2022-2023 (Training),26,13781,83629,60,121,3,Salaried,F,Chinese,18,1.2137,0.8115,1,0
TRN-00452,2022-2023 (Training),51,43242,48168,48,20,2,Self-Employed,M,Indian,27,0.2785,0.9313,1,1
TRN-00453,2022-2023 (Training),67,67514,59862,36,0,3,Salaried,F,Chinese,11,0.2956,0.8328,1,0
TRN-00454,2022-2023 (Training),26,40535,33004,60,185,0,Salaried,M,Chinese,16,0.1628,0.7289,1,0
TRN-00455,2022-2023 (Training),33,48361,25471,24,68,3,Self-Employed,F,Chinese,2,0.2633,0.6897,1,0
TRN-00456,2022-2023 (Training),37,43854,96820,12,85,4,Salaried,F,Chinese,16,2.2078,0.7303,1,1
TRN-00457,2022-2023 (Training),47,40415,107229,84,70,4,Salaried,F,Chinese,19,0.379,0.7469,1,0
TRN-00458,2022-2023 (Training),47,51304,70308,12,12,0,Salaried,M,Chinese,10,1.3704,0.8529,1,1
TRN-00459,2022-2023 (Training),42,41621,88969,12,236,2,Self-Employed,F,Chinese,4,2.1376,0.639,1,0
TRN-00460,2022-2023 (Training),60,116538,19568,36,179,0,Unemployed,M,Indian,12,0.056,0.4924,1,0
TRN-00461,2022-2023 (Training),57,13044,14466,60,22,2,Salaried,F,Chinese,26,0.2218,0.9524,1,0
TRN-00462,2022-2023 (Training),54,35330,62324,12,148,1,Salaried,M,Chinese,9,1.7641,0.7219,1,0
TRN-00463,2022-2023 (Training),51,29081,107208,12,5,4,Salaried,M,Chinese,13,3.6865,0.7216,1,0
TRN-00464,2022-2023 (Training),58,55908,80955,84,147,4,Salaried,F,Indian,5,0.2069,0.9138,1,0
TRN-00465,2022-2023 (Training),44,51343,99791,48,75,4,Self-Employed,F,Other,2,0.4859,0.5805,1,0
TRN-00466,2022-2023 (Training),31,129743,113718,60,167,2,Salaried,F,Chinese,3,0.1753,0.9035,1,0
TRN-00467,2022-2023 (Training),26,158052,27650,60,8,0,Salaried,M,Chinese,8,0.035,0.8793,1,1
TRN-00468,2022-2023 (Training),57,30827,93290,84,177,2,Self-Employed,M,Malay,6,0.4323,0.7024,1,1
TRN-00469,2022-2023 (Training),55,49035,82701,48,27,4,Salaried,F,Chinese,5,0.4216,0.721,1,0
TRN-00470,2022-2023 (Training),52,55148,15683,60,138,4,Unemployed,F,Chinese,4,0.0569,0.5602,1,1
