application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
LIV-00235,2025-2026 (Live),30,50089,16047,24,64,1,Salaried,M,Chinese,14,0.1602,0.8887,1,0
LIV-00236,2025-2026 (Live),47,42126,61120,36,125,3,Contract,F,Chinese,5,0.4836,0.5686,1,1
LIV-00237,2025-2026 (Live),42,52004,21164,84,80,1,Salaried,F,Chinese,2,0.0581,0.8267,1,0
LIV-00238,2025-2026 (Live),22,24285,25259,60,27,5,Self-Employed,F,Malay,5,0.208,0.6807,1,1
LIV-00239,2025-2026 (Live),57,21346,16184,48,12,4,Salaried,F,Chinese,5,0.1895,0.6695,1,0
LIV-00240,2025-2026 (Live),40,25003,140636,60,184,4,Contract,F,Indian,6,1.125,0.585,1,1
LIV-00241,2025-2026 (Live),27,9243,124482,24,187,3,Salaried,F,Chinese,14,6.7339,0.5459,1,1
LIV-00242,2025-2026 (Live),39,19497,78966,36,137,3,Salaried,F,Chinese,22,1.3501,0.5309,1,0
LIV-00243,2025-2026 (Live),58,66536,133133,36,192,5,Contract,M,Chinese,6,0.667,0.7159,1,1
LIV-00244,2025-2026 (Live),29,65030,111419,12,83,5,Self-Employed,F,Chinese,13,1.7133,0.5506,1,1
LIV-00245,2025-2026 (Live),32,17987,21611,60,134,4,Salaried,M,Chinese,7,0.2403,0.6653,1,1
LIV-00246,2025-2026 (Live),26,13919,35819,36,187,4,Contract,M,Malay,18,0.8578,0.6252,1,0
LIV-00247,2025-2026 (Live),42,42854,101040,48,62,0,Self-Employed,F,Chinese,4,0.5894,0.4311,0,0
LIV-00248,2025-2026 (Live),61,59460,121578,12,223,3,Salaried,F,Chinese,5,2.0447,0.5326,1,0
LIV-00249,2025-2026 (Live),64,25304,40922,12,212,3,Contract,M,Other,26,1.6172,0.5859,1,1
LIV-00250,2025-2026 (Live),42,28710,9115,36,25,4,Salaried,M,Chinese,15,0.1058,0.7891,1,0
LIV-00251,2025-2026 (Live),41,69927,164827,60,236,2,Contract,F,Chinese,23,0.4714,0.5721,1,0
LIV-00252,2025-2026 (Live),63,125729,85828,48,116,0,Contract,M,Chinese,2,0.1707,0.8335,1,0
LIV-00253,2025-2026 (Live),30,28739,133610,36,198,2,Salaried,M,Chinese,8,1.5497,0.6221,1,0
LIV-00254,2025-2026 (Live),23,60673,20287,48,37,4,Salaried,F,Chinese,18,0.0836,0.7868,1,0
LIV-00255,2025-2026 (Live),25,41182,179198,48,53,0,Contract,M,Chinese,21,1.0878,0.6529,1,1
LIV-00256,2025-2026 (Live),47,85788,21862,84,44,0,Salaried,F,Indian,25,0.0364,0.99,1,1
LIV-00257,2025-2026 (Live),33,20216,177043,60,231,4,Salaried,M,Chinese,2,1.7515,0.64,1,1
LIV-00258,2025-2026 (Live),40,42732,93468,24,111,5,Salaried,M,Chinese,2,1.0937,0.5753,1,0
LIV-00259,2025-2026 (Live),40,27681,168622,36,185,1,Self-Employed,M,Chinese,18,2.0305,0.6079,1,1
LIV-00260,2025-2026 (Live),40,40456,38107,48,168,1,Salaried,M,Chinese,7,0.2355,0.6924,1,0
LIV-00261,2025-2026 (Live),50,74742,33994,24,172,3,Salaried,F,Chinese,27,0.2274,0.9286,1,1
LIV-00262,2025-2026 (Live),60,41654,153620,48,218,4,Contract,F,Chinese,14,0.922,0.5768,1,0
LIV-00263,2025-2026 (Live),66,25702,26466,84,161,5,Salaried,M,Chinese,5,0.1471,0.99,1,0
LIV-00264,2025-2026 (Live),55,76213,120700,36,75,4,Salaried,F,Chinese,9,0.5279,0.6367,1,1
LIV-00265,2025-2026 (Live),29,58796,119891,84,203,5,Self-Employed,M,Chinese,14,0.2913,0.6988,1,0
LIV-00266,2025-2026 (Live),27,49265,12921,36,57,2,Self-Employed,M,Chinese,4,0.0874,0.6121,1,0
LIV-00267,2025-2026 (Live),53,19310,100771,48,78,4,Salaried,F,Chinese,1,1.3046,0.5438,1,1
LIV-00268,2025-2026 (Live),49,58178,44061,36,211,1,Salaried,M,Malay,8,0.2524,0.8701,1,0
LIV-00269,2025-2026 (Live),32,27611,161173,36,137,5,Salaried,M,Indian,22,1.9458,0.5549,1,0
LIV-00270,2025-2026 (Live),49,22149,40697,36,237,4,Salaried,M,Chinese,15,0.6125,0.771,1,1
LIV-00271,2025-2026 (Live),53,23147,94463,12,125,2,Salaried,F,Chinese,25,4.081,0.7124,1,0
LIV-00272,2025-2026 (Live),62,61632,33229,48,89,3,Contract,F,Chinese,19,0.1348,0.714,1,0
LIV-00273,2025-2026 (Live),29,56893,28736,60,144,5,Salaried,F,Other,10,0.101,0.8256,1,0
LIV-00274,2025-2026 (Live),41,42610,76086,60,201,0,Contract,M,Chinese,23,0.3571,0.5998,1,0
LIV-00275,2025-2026 (Live),45,10400,126362,36,60,5,Salaried,F,Chinese,17,4.0501,0.6598,1,0
LIV-00276,2025-2026 (Live),48,84974,9292,48,119,3,Salaried,F,Chinese,2,0.0273,0.6775,1,1
LIV-00277,2025-2026 (Live),32,73309,37858,60,10,2,Self-Employed,F,Chinese,5,0.1033,0.7648,1,0
LIV-00278,2025-2026 (Live),44,29464,147143,60,144,4,Salaried,F,Chinese,15,0.9988,0.6453,1,1
LIV-00279,2025-2026 (Live),43,102212,107857,48,202,1,Salaried,F,Chinese,10,0.2638,0.9123,1,0
LIV-00280,2025-2026 (Live),26,22291,65626,36,14,5,Salaried,M,Chinese,18,0.9814,0.5437,1,1
LIV-00281,2025-2026 (Live),55,44774,148344,48,3,4,Contract,F,Malay,24,0.8283,0.5166,1,0
LIV-00282,2025-2026 (Live),52,45202,12977,84,88,5,Salaried,M,Chinese,13,0.041,0.6726,1,0
LIV-00283,2025-2026 (Live),58,49190,170824,60,227,0,Unemployed,M,Other,21,0.6945,0.3255,0,0
LIV-00284,2025-2026 (Live),47,17069,128511,60,180,1,Salaried,F,Chinese,14,1.5058,0.7259,1,1
LIV-00285,2025-2026 (Live),44,15210,77314,36,174,3,Unemployed,M,Malay,25,1.6944,0.2837,0,1
LIV-00286,2025-2026 (Live),64,39738,34104,84,222,5,Salaried,M,Chinese,3,0.1226,0.6993,1,0
LIV-00287,2025-2026 (Live),59,23869,89608,12,45,2,Self-Employed,M,Chinese,6,3.7542,0.5713,1,0
LIV-00288,2025-2026 (Live),59,52337,161009,60,156,3,Self-Employed,M,Chinese,20,0.6153,0.4655,1,1
LIV-00289,2025-2026 (Live),53,45815,59606,36,30,0,Salaried,F,Chinese,23,0.4337,0.6302,1,1
LIV-00290,2025-2026 (Live),26,99994,96499,48,72,5,Self-Employed,M,Chinese,23,0.2413,0.8066,1,0
LIV-00291,2025-2026 (Live),46,98221,95814,36,47,0,Salaried,M,Indian,21,0.3252,0.8074,1,0
LIV-00292,2025-2026 (Live),54,43616,106178,24,183,4,Salaried,M,Chinese,12,1.2172,0.512,1,0
LIV-00293,2025-2026 (Live),28,111222,26310,36,192,4,Salaried,F,Indian,26,0.0789,0.675,1,0
LIV-00294,2025-2026 (Live),37,48314,114444,48,130,5,Self-Employed,F,Chinese,5,0.5922,0.4478,0,0
LIV-00295,2025-2026 (Live),50,41057,102120,84,3,4,Salaried,M,Malay,20,0.3553,0.5017,1,0
LIV-00296,2025-2026 (Live),36,127977,25128,36,18,0,Self-Employed,M,Chinese,9,0.0654,0.7861,1,0
LIV-00297,2025-2026 (Live),41,22762,60035,24,168,1,Salaried,M,Chinese,7,1.3188,0.8503,1,1
LIV-00298,2025-2026 (Live),43,15406,38149,12,149,5,Contract,M,Chinese,22,2.4762,0.37,0,1
LIV-00299,2025-2026 (Live),31,36276,151868,36,114,3,Salaried,M,Chinese,19,1.3955,0.479,1,0
LIV-00300,2025-2026 (Live),29,47598,16553,24,199,3,Salaried,M,Indian,5,0.1739,0.7061,1,0
LIV-00301,2025-2026 (Live),53,63467,159714,36,24,2,Salaried,M,Chinese,4,0.8388,0.6214,1,0
LIV-00302,2025-2026 (Live),49,20124,125014,36,131,2,Unemployed,F,Chinese,21,2.0707,0.2421,0,1
LIV-00303,2025-2026 (Live),30,38065,88222,84,236,1,Salaried,M,Chinese,18,0.3311,0.8499,1,0
LIV-00304,2025-2026 (Live),52,19083,135187,36,52,4,Salaried,F,Chinese,5,2.3614,0.783,1,1
LIV-00305,2025-2026 (Live),44,35014,140230,48,178,4,Salaried,M,Chinese,7,1.0012,0.6882,1,0
LIV-00306,2025-2026 (Live),40,100750,37179,60,205,1,Salaried,M,Other,26,0.0738,0.7632,1,0
LIV-00307,2025-2026 (Live),53,46392,39204,48,4,3,Contract,F,Malay,13,0.2113,0.6007,1,0
LIV-00308,2025-2026 (Live),31,22733,156400,60,49,4,Salaried,M,Other,26,1.376,0.578,1,0
LIV-00309,2025-2026 (Live),41,11749,45881,84,177,3,Contract,F,Malay,16,0.5579,0.5913,1,1
LIV-00310,2025-2026 (Live),56,33182,127538,36,58,0,Unemployed,M,Chinese,11,1.2812,0.3642,0,1
LIV-00311,2025-2026 (Live),52,41634,103928,24,92,5,Self-Employed,M,Chinese,3,1.2481,0.4673,1,1
LIV-00312,2025-2026 (Live),32,42294,12803,48,148,2,Salaried,M,Chinese,4,0.0757,0.99,1,1
LIV-00313,2025-2026 (Live),64,17864,38603,48,78,4,Salaried,M,Malay,17,0.5402,0.582,1,0
LIV-00314,2025-2026 (Live),61,47725,137550,48,150,2,Contract,M,Chinese,9,0.7205,0.5838,1,0
LIV-00315,2025-2026 (Live),31,13155,23456,60,80,1,Salaried,M,Chinese,19,0.3566,0.8142,1,1
LIV-00316,2025-2026 (Live),30,45595,167619,60,130,5,Contract,F,Chinese,13,0.7353,0.5478,1,0
LIV-00317,2025-2026 (Live),63,38162,52755,48,224,0,Salaried,M,Chinese,26,0.3456,0.8965,1,0
LIV-00318,2025-2026 (Live),31,64816,162753,24,49,4,Salaried,M,Indian,12,1.2555,0.7324,1,0
LIV-00319,2025-2026 (Live),58,86436,57155,48,53,4,Unemployed,M,Chinese,22,0.1653,0.488,1,0
LIV-00320,2025-2026 (Live),58,9250,138800,36,90,3,Self-Employed,F,Chinese,17,5.0018,0.4499,0,0
LIV-00321,2025-2026 (Live),28,65075,138696,36,143,2,Self-Employed,F,Chinese,13,0.7104,0.6158,1,0
LIV-00322,2025-2026 (Live),41,83970,143826,12,5,0,Salaried,M,Chinese,21,1.7128,0.3825,0,1
LIV-00323,2025-2026 (Live),41,65910,20477,84,40,5,Contract,M,Indian,11,0.0444,0.9395,1,1
LIV-00324,2025-2026 (Live),29,29678,78599,60,181,3,Salaried,M,Chinese,10,0.5297,0.4747,1,1
LIV-00325,2025-2026 (Live),38,86015,151016,24,9,5,Contract,M,Chinese,21,0.8778,0.408,0,0
LIV-00326,2025-2026 (Live),59,29311,71615,84,117,0,Contract,F,Chinese,27,0.349,0.845,1,0
LIV-00327,2025-2026 (Live),46,20850,19867,60,156,0,Salaried,F,Chinese,5,0.1906,0.6556,1,0
LIV-00328,2025-2026 (Live),34,41691,42380,84,186,1,Salaried,F,Chinese,17,0.1452,0.7836,1,0
LIV-00329,2025-2026 (Live),66,39081,121095,24,80,1,Salaried,M,Chinese,23,1.5493,0.8492,1,1
LIV-00330,2025-2026 (Live),34,74400,143601,24,102,3,Salaried,M,Chinese,21,0.9651,0.7012,1,0
LIV-00331,2025-2026 (Live),23,27092,127409,24,173,3,Salaried,M,Chinese,1,2.3514,0.7289,1,0
LIV-00332,2025-2026 (Live),58,46093,163859,84,205,5,Salaried,M,Malay,16,0.5079,0.5789,1,0
LIV-00333,2025-2026 (Live),63,20019,174080,48,139,3,Self-Employed,M,Chinese,8,2.1739,0.6243,1,0
LIV-00334,2025-2026 (Live),63,100535,54667,36,229,0,Contract,F,Chinese,22,0.1813,0.8625,1,0
LIV-00335,2025-2026 (Live),32,61781,79499,84,156,4,Salaried,F,Chinese,23,0.1838,0.7598,1,1
LIV-00336,2025-2026 (Live),41,9644,15153,48,77,1,Self-Employed,M,Chinese,20,0.3928,0.6482,1,1
LIV-00337,2025-2026 (Live),30,91520,125148,60,199,5,Salaried,M,Chinese,17,0.2735,0.7911,1,1
LIV-00338,2025-2026 (Live),66,46893,167929,48,48,5,Self-Employed,M,Chinese,8,0.8953,0.559,1,1
LIV-00339,2025-2026 (Live),66,44706,110722,48,231,5,Self-Employed,F,Chinese,14,0.6192,0.4007,0,0
LIV-00340,2025-2026 (Live),50,135522,135814,48,167,4,Contract,F,Malay,17,0.2505,0.8083,1,0
LIV-00341,2025-2026 (Live),55,14575,150550,36,208,2,Contract,M,Chinese,9,3.4431,0.4355,0,1
LIV-00342,2025-2026 (Live),26,55936,174396,36,42,1,Salaried,M,Malay,6,1.0393,0.6094,1,0
LIV-00343,2025-2026 (Live),52,33486,94090,24,102,5,Contract,M,Chinese,21,1.4049,0.4069,0,0
LIV-00344,2025-2026 (Live),47,23285,40152,84,86,2,Salaried,M,Chinese,2,0.2463,0.99,1,0
LIV-00345,2025-2026 (Live),58,101068,146867,84,6,2,Contract,F,Chinese,24,0.2076,0.99,1,0
LIV-00346,2025-2026 (Live),65,23866,43155,48,139,3,Unemployed,M,Chinese,25,0.4521,0.4679,1,0
LIV-00347,2025-2026 (Live),41,28724,126320,36,207,5,Salaried,M,Chinese,19,1.4659,0.7204,1,0
LIV-00348,2025-2026 (Live),29,51181,26750,12,12,0,Salaried,M,Other,13,0.5227,0.5845,1,0
LIV-00349,2025-2026 (Live),27,91822,18478,48,188,4,Salaried,M,Chinese,10,0.0503,0.6729,1,0
LIV-00350,2025-2026 (Live),39,34237,149821,48,126,5,Salaried,F,Chinese,24,1.094,0.6075,1,0
LIV-00351,2025-2026 (Live),29,71440,142853,36,174,2,Salaried,F,Malay,10,0.6665,0.6507,1,0
LIV-00352,2025-2026 (Live),46,126127,89382,36,146,5,Contract,M,Indian,15,0.2362,0.6464,1,0
LIV-00353,2025-2026 (Live),23,133568,113529,48,130,3,Contract,M,Chinese,5,0.2125,0.7065,1,0
LIV-00354,2025-2026 (Live),49,94424,34233,48,106,0,Self-Employed,F,Chinese,27,0.0906,0.593,1,0
LIV-00355,2025-2026 (Live),63,94384,131604,60,119,1,Salaried,F,Chinese,26,0.2789,0.8082,1,0
LIV-00356,2025-2026 (Live),46,79930,82624,48,199,2,Unemployed,F,Chinese,20,0.2584,0.4642,1,0
LIV-00357,2025-2026 (Live),41,17800,20529,60,167,5,Contract,F,Malay,26,0.2307,0.782,1,0
LIV-00358,2025-2026 (Live),27,55057,8075,48,11,3,Salaried,F,Chinese,25,0.0367,0.5405,1,0
LIV-00359,2025-2026 (Live),58,55975,105984,12,158,5,Contract,F,Malay,7,1.8934,0.5119,1,0
LIV-00360,2025-2026 (Live),37,61408,105175,24,127,5,Self-Employed,F,Chinese,13,0.8564,0.4508,1,1
LIV-00361,2025-2026 (Live),56,23947,109906,60,162,5,Self-Employed,F,Chinese,27,0.9179,0.5375,1,1
LIV-00362,2025-2026 (Live),57,61512,9657,48,83,5,Unemployed,M,Chinese,20,0.0392,0.4933,1,0
LIV-00363,2025-2026 (Live),22,82090,127693,48,219,3,Contract,F,Chinese,27,0.3889,0.4765,1,0
LIV-00364,2025-2026 (Live),35,50698,59023,84,65,3,Salaried,F,Chinese,21,0.1663,0.8196,1,1
LIV-00365,2025-2026 (Live),35,21145,132411,48,26,1,Salaried,F,Malay,11,1.5655,0.5661,1,0
LIV-00366,2025-2026 (Live),45,28736,153239,24,2,0,Salaried,M,Chinese,21,2.6663,0.5038,1,0
LIV-00367,2025-2026 (Live),40,54873,85471,48,47,4,Salaried,F,Chinese,2,0.3894,0.5663,1,1
LIV-00368,2025-2026 (Live),59,46452,45637,48,148,4,Salaried,M,Chinese,21,0.2456,0.9241,1,0
LIV-00369,2025-2026 (Live),65,16653,22828,12,114,2,Salaried,M,Malay,15,1.3708,0.804,1,0
LIV-00370,2025-2026 (Live),39,52423,106653,36,51,0,Salaried,M,Chinese,27,0.6782,0.4824,1,0
LIV-00371,2025-2026 (Live),30,20666,94780,84,134,2,Salaried,F,Indian,15,0.6552,0.7198,1,0
LIV-00372,2025-2026 (Live),34,21819,46616,60,50,4,Contract,F,Other,19,0.4273,0.553,1,1
LIV-00373,2025-2026 (Live),66,20359,59416,36,224,1,Contract,F,Chinese,5,0.9728,0.6828,1,0
LIV-00374,2025-2026 (Live),40,16118,140595,36,44,5,Salaried,F,Chinese,17,2.9076,0.5029,1,0
LIV-00375,2025-2026 (Live),31,10517,98825,36,45,0,Salaried,F,Chinese,8,3.1322,0.9199,1,1
LIV-00376,2025-2026 (Live),59,17445,147262,60,32,0,Contract,F,Chinese,25,1.6883,0.5747,1,0
LIV-00377,2025-2026 (Live),24,46469,69850,48,35,2,Salaried,M,Chinese,25,0.3758,0.677,1,0
LIV-00378,2025-2026 (Live),62,48578,59079,60,16,2,Salaried,F,Chinese,16,0.2432,0.99,1,0
LIV-00379,2025-2026 (Live),38,34069,153512,84,133,1,Contract,M,Chinese,15,0.6437,0.598,1,1
LIV-00380,2025-2026 (Live),44,34144,82016,48,115,0,Self-Employed,F,Chinese,24,0.6005,0.5393,1,1
LIV-00381,2025-2026 (Live),48,43638,62698,84,148,4,Salaried,F,Chinese,18,0.2053,0.8749,1,1
LIV-00382,2025-2026 (Live),30,27647,133650,36,37,4,Salaried,F,Chinese,18,1.6114,0.5626,1,0
LIV-00383,2025-2026 (Live),26,26202,22966,36,161,3,Salaried,M,Chinese,15,0.2922,0.7807,1,1
LIV-00384,2025-2026 (Live),40,50131,14045,24,48,4,Self-Employed,M,Malay,10,0.1401,0.5495,1,1
LIV-00385,2025-2026 (Live),50,87476,70797,36,60,5,Self-Employed,F,Chinese,5,0.2698,0.6009,1,0
LIV-00386,2025-2026 (Live),36,24172,79699,60,57,5,Salaried,M,Chinese,22,0.6594,0.6125,1,1
LIV-00387,2025-2026 (Live),63,44615,112765,48,239,3,Salaried,F,Chinese,16,0.6319,0.5639,1,0
LIV-00388,2025-2026 (Live),57,22585,101646,24,75,3,Self-Employed,M,Chinese,21,2.2503,0.3977,0,0
LIV-00389,2025-2026 (Live),33,56107,96279,24,11,2,Salaried,F,Chinese,12,0.858,0.4976,1,1
LIV-00390,2025-2026 (Live),35,215387,155708,48,145,4,Unemployed,F,Chinese,17,0.1807,0.4047,0,0
LIV-00391,2025-2026 (Live),36,61858,67614,48,189,3,Salaried,F,Chinese,12,0.2733,0.7719,1,0
LIV-00392,2025-2026 (Live),52,54362,96131,60,239,4,Salaried,M,Chinese,1,0.3537,0.6159,1,1
LIV-00393,2025-2026 (Live),26,55978,93582,60,5,4,Salaried,M,Indian,11,0.3344,0.7007,1,0
LIV-00394,2025-2026 (Live),65,46488,178322,36,204,4,Contract,F,Chinese,8,1.2786,0.4472,0,1
LIV-00395,2025-2026 (Live),24,34881,79314,36,94,1,Self-Employed,M,Indian,5,0.7579,0.4891,1,1
LIV-00396,2025-2026 (Live),51,17978,155823,60,88,3,Contract,F,Other,8,1.7335,0.4554,1,1
LIV-00397,2025-2026 (Live),33,42217,152875,36,175,5,Salaried,M,Malay,11,1.2071,0.5294,1,0
LIV-00398,2025-2026 (Live),36,39963,50530,60,87,4,Self-Employed,M,Indian,11,0.2529,0.6115,1,0
LIV-00399,2025-2026 (Live),59,38863,141102,48,105,2,Salaried,M,Chinese,14,0.9077,0.5669,1,0
LIV-00400,2025-2026 (Live),49,49126,68414,48,10,1,Self-Employed,F,Other,14,0.3482,0.8095,1,1
LIV-00401,2025-2026 (Live),44,60497,102566,48,160,3,Salaried,F,Malay,19,0.4238,0.6246,1,1
LIV-00402,2025-2026 (Live),36,55143,40040,24,20,0,Salaried,F,Chinese,11,0.3631,0.6014,1,0
LIV-00403,2025-2026 (Live),32,35410,21945,48,230,3,Unemployed,F,Chinese,21,0.1549,0.413,0,0
LIV-00404,2025-2026 (Live),51,55129,119004,48,151,1,Self-Employed,F,Chinese,27,0.5397,0.5859,1,1
LIV-00405,2025-2026 (Live),33,25187,149710,48,54,2,Contract,F,Chinese,2,1.486,0.5948,1,0
LIV-00406,2025-2026 (Live),40,14784,15558,36,176,1,Salaried,F,Indian,8,0.3508,0.6128,1,0
LIV-00407,2025-2026 (Live),53,30026,36537,48,235,4,Salaried,F,Malay,11,0.3042,0.8873,1,0
LIV-00408,2025-2026 (Live),22,42352,18037,60,115,5,Contract,F,Chinese,1,0.0852,0.715,1,0
LIV-00409,2025-2026 (Live),37,13752,29007,36,211,5,Salaried,M,Chinese,5,0.7031,0.5866,1,0
LIV-00410,2025-2026 (Live),32,45006,43064,12,238,1,Salaried,F,Chinese,23,0.9569,0.8091,1,0
LIV-00411,2025-2026 (Live),52,47333,18423,36,8,0,Salaried,F,Chinese,26,0.1297,0.957,1,0
LIV-00412,2025-2026 (Live),54,72033,32229,48,94,0,Salaried,F,Chinese,21,0.1119,0.8772,1,0
LIV-00413,2025-2026 (Live),57,53152,32628,48,219,4,Unemployed,M,Chinese,15,0.1535,0.5008,1,0
LIV-00414,2025-2026 (Live),51,17880,133009,48,117,4,Salaried,F,Chinese,19,1.8597,0.4654,1,1
LIV-00415,2025-2026 (Live),59,51329,50529,60,37,0,Unemployed,F,Chinese,16,0.1969,0.5582,1,0
LIV-00416,2025-2026 (Live),25,43037,52884,84,132,5,Contract,M,Chinese,4,0.1755,0.8072,1,0
LIV-00417,2025-2026 (Live),46,55396,144276,48,100,2,Salaried,F,Chinese,12,0.6511,0.5067,1,1
LIV-00418,2025-2026 (Live),55,83963,173248,24,168,5,Unemployed,M,Chinese,25,1.0317,0.1504,0,1
LIV-00419,2025-2026 (Live),38,26717,90638,48,161,5,Self-Employed,F,Indian,5,0.8481,0.6915,1,1
LIV-00420,2025-2026 (Live),54,34732,93884,36,201,1,Contract,M,Chinese,19,0.901,0.5522,1,1
LIV-00421,2025-2026 (Live),51,41590,11074,36,95,0,Contract,F,Chinese,11,0.0888,0.8529,1,0
LIV-00422,2025-2026 (Live),34,31264,172693,60,100,4,Salaried,M,Chinese,7,1.1047,0.6257,1,1
LIV-00423,2025-2026 (Live),33,11957,149925,48,190,4,Contract,M,Chinese,6,3.1347,0.5853,1,0
LIV-00424,2025-2026 (Live),53,73565,62998,60,144,2,Salaried,F,Chinese,13,0.1713,0.9339,1,1
LIV-00425,2025-2026 (Live),44,10737,40376,84,180,3,Self-Employed,M,Malay,15,0.5372,0.5852,1,1
LIV-00426,2025-2026 (Live),50,51041,136936,48,35,4,Salaried,F,Chinese,3,0.6707,0.6065,1,0
LIV-00427,2025-2026 (Live),55,18355,64167,84,35,2,Self-Employed,F,Malay,26,0.4994,0.5559,1,0
LIV-00428,2025-2026 (Live),40,21885,123517,60,140,0,Salaried,F,Malay,3,1.1288,0.5737,1,0
LIV-00429,2025-2026 (Live),33,63235,39711,24,19,3,Salaried,F,Malay,4,0.314,0.693,1,0
LIV-00430,2025-2026 (Live),25,95029,144568,48,50,0,Self-Employed,F,Chinese,10,0.3803,0.5269,1,1
LIV-00431,2025-2026 (Live),46,51932,93536,48,229,2,Salaried,M,Chinese,19,0.4503,0.63,1,0
LIV-00432,2025-2026 (Live),47,35505,146992,60,210,0,Self-Employed,M,Chinese,6,0.828,0.6166,1,1
LIV-00433,2025-2026 (Live),39,37861,60314,60,213,1,Contract,F,Indian,1,0.3186,0.8071,1,0
LIV-00434,2025-2026 (Live),51,95903,10700,48,15,2,Salaried,F,Chinese,1,0.0279,0.7508,1,1
LIV-00435,2025-2026 (Live),55,90687,112932,24,5,3,Self-Employed,M,Chinese,7,0.6226,0.3073,0,1
LIV-00436,2025-2026 (Live),54,58525,25958,24,202,4,Self-Employed,M,Chinese,16,0.2218,0.7175,1,1
LIV-00437,2025-2026 (Live),52,91011,23388,36,137,0,Contract,M,Indian,24,0.0857,0.6445,1,0
LIV-00438,2025-2026 (Live),52,31129,146264,36,158,2,Self-Employed,F,Malay,4,1.5662,0.5984,1,0
LIV-00439,2025-2026 (Live),34,66337,169042,36,145,0,Salaried,F,Chinese,16,0.8494,0.619,1,1
LIV-00440,2025-2026 (Live),45,18379,144640,48,95,5,Salaried,F,Chinese,7,1.9675,0.6087,1,0
LIV-00441,2025-2026 (Live),26,30441,140623,48,168,2,Unemployed,M,Chinese,18,1.1549,0.425,0,1
LIV-00442,2025-2026 (Live),22,32686,45447,60,105,5,Salaried,F,Chinese,25,0.2781,0.7273,1,0
LIV-00443,2025-2026 (Live),55,89381,167942,36,46,2,Salaried,M,Chinese,15,0.6263,0.6806,1,0
LIV-00444,2025-2026 (Live),67,36837,124308,36,23,5,Unemployed,F,Malay,9,1.1248,0.1906,0,0
LIV-00445,2025-2026 (Live),30,78356,93962,48,109,3,Salaried,M,Other,11,0.2998,0.783,1,0
LIV-00446,2025-2026 (Live),29,29054,101115,24,207,0,Salaried,F,Chinese,7,1.7401,0.4987,1,0
LIV-00447,2025-2026 (Live),64,68604,85262,84,92,0,Unemployed,M,Chinese,21,0.1775,0.5156,1,0
LIV-00448,2025-2026 (Live),57,59899,20984,48,230,2,Self-Employed,M,Chinese,7,0.0876,0.7388,1,1
LIV-00449,2025-2026 (Live),50,10052,52204,24,216,1,Salaried,F,Chinese,23,2.5967,0.7136,1,0
LIV-00450,2025-2026 (Live),56,80881,49395,48,103,4,Salaried,M,Chinese,3,0.1527,0.8936,1,1
LIV-00451,2025-2026 (Live),26,29745,103493,24,216,4,Salaried,M,Chinese,7,1.7397,0.4964,1,1
LIV-00452,2025-2026 (Live),67,18940,156923,48,167,1,Salaried,M,Chinese,3,2.0713,0.6997,1,1
LIV-00453,2025-2026 (Live),31,23844,27748,36,44,3,Salaried,F,Chinese,12,0.3879,0.7079,1,1
LIV-00454,2025-2026 (Live),59,29353,75070,60,82,5,Salaried,M,Chinese,3,0.5115,0.586,1,0
LIV-00455,2025-2026 (Live),31,24493,94190,48,201,1,Salaried,F,Chinese,7,0.9614,0.7393,1,0
LIV-00456,2025-2026 (Live),32,23763,145556,60,0,5,Unemployed,F,Chinese,23,1.2251,0.1187,0,1
LIV-00457,2025-2026 (Live),29,35945,17213,36,26,1,Unemployed,F,Chinese,6,0.1596,0.5243,1,0
LIV-00458,2025-2026 (Live),25,55800,28202,48,21,3,Salaried,M,Chinese,15,0.1264,0.6834,1,0
LIV-00459,2025-2026 (Live),39,89499,97553,60,27,2,Salaried,M,Malay,23,0.218,0.9265,1,0
LIV-00460,2025-2026 (Live),41,119447,111139,48,175,5,Unemployed,M,Chinese,26,0.2326,0.4941,1,0
LIV-00461,2025-2026 (Live),67,178013,107004,60,34,0,Salaried,F,Chinese,10,0.1202,0.7269,1,0
LIV-00462,2025-2026 (Live),24,51643,28925,24,2,5,Self-Employed,M,Chinese,5,0.28,0.6011,1,1
LIV-00463,2025-2026 (Live),65,38291,70372,60,165,5,Contract,F,Chinese,9,0.3676,0.5629,1,1
LIV-00464,2025-2026 (Live),36,67326,132430,24,217,4,Salaried,M,Chinese,17,0.9835,0.5931,1,0
LIV-00465,2025-2026 (Live),29,20066,77366,36,43,5,Salaried,M,Indian,21,1.2852,0.3641,0,1
LIV-00466,2025-2026 (Live),67,36371,120798,36,132,4,Contract,M,Indian,19,1.1071,0.5213,1,1
LIV-00467,2025-2026 (Live),27,54696,112197,48,239,4,Contract,F,Malay,24,0.5128,0.3606,0,1
LIV-00468,2025-2026 (Live),67,22969,53842,48,201,1,Salaried,M,Chinese,23,0.586,0.7688,1,0
LIV-00469,2025-2026 (Live),57,80035,60901,48,134,2,Contract,M,Chinese,17,0.1902,0.932,1,0
LIV-00470,2025-2026 (Live),41,57254,35257,36,221,2,Contract,M,Malay,9,0.2053,0.8131,1,1
LIV-00471,2025-2026 (Live),53,33118,156896,48,216,5,Salaried,F,Chinese,21,1.1844,0.759,1,1
